# eslint-seatbelt temporarily allowed errors
# docs: https://github.com/justjake/eslint-seatbelt#readme

".github/actions/javascript/bumpVersion/index.js"	"no-cond-assign"	2
".github/actions/javascript/bumpVersion/index.js"	"no-constructor-return"	5
".github/actions/javascript/bumpVersion/index.js"	"no-else-return"	25
".github/actions/javascript/bumpVersion/index.js"	"no-empty"	2
".github/actions/javascript/bumpVersion/index.js"	"no-invalid-this"	129
".github/actions/javascript/bumpVersion/index.js"	"no-labels"	2
".github/actions/javascript/bumpVersion/index.js"	"no-lonely-if"	5
".github/actions/javascript/bumpVersion/index.js"	"no-multi-assign"	84
".github/actions/javascript/bumpVersion/index.js"	"no-nested-ternary"	9
".github/actions/javascript/bumpVersion/index.js"	"no-param-reassign"	903
".github/actions/javascript/bumpVersion/index.js"	"no-promise-executor-return"	5
".github/actions/javascript/bumpVersion/index.js"	"no-prototype-builtins"	1
".github/actions/javascript/bumpVersion/index.js"	"no-restricted-globals"	3
".github/actions/javascript/bumpVersion/index.js"	"no-sequences"	1
".github/actions/javascript/bumpVersion/index.js"	"no-undef"	15
".github/actions/javascript/bumpVersion/index.js"	"no-underscore-dangle"	169
".github/actions/javascript/bumpVersion/index.js"	"no-unreachable-loop"	1
".github/actions/javascript/bumpVersion/index.js"	"no-var"	84
".github/actions/javascript/bumpVersion/index.js"	"no-void"	78
".github/actions/javascript/bumpVersion/index.js"	"object-shorthand"	22
".github/actions/javascript/bumpVersion/index.js"	"one-var"	4
".github/actions/javascript/bumpVersion/index.js"	"operator-assignment"	2
".github/actions/javascript/bumpVersion/index.js"	"prefer-arrow-callback"	21
".github/actions/javascript/bumpVersion/index.js"	"prefer-const"	5
".github/actions/javascript/bumpVersion/index.js"	"prefer-exponentiation-operator"	9
".github/actions/javascript/bumpVersion/index.js"	"prefer-object-spread"	10
".github/actions/javascript/bumpVersion/index.js"	"prefer-rest-params"	42
".github/actions/javascript/bumpVersion/index.js"	"prefer-spread"	1
".github/actions/javascript/bumpVersion/index.js"	"prefer-template"	23
".github/actions/javascript/bumpVersion/index.js"	"radix"	5
".github/actions/javascript/bumpVersion/index.js"	"require-yield"	19
".github/actions/javascript/bumpVersion/index.js"	"spaced-comment"	16
".github/actions/javascript/bumpVersion/index.js"	"strict"	116
".github/actions/javascript/checkDeployBlockers/checkDeployBlockers.ts"	"no-console"	8
".github/actions/javascript/checkDeployBlockers/index.js"	"@typescript-eslint/ban-ts-comment"	17
".github/actions/javascript/checkDeployBlockers/index.js"	"@typescript-eslint/class-literal-property-style"	1
".github/actions/javascript/checkDeployBlockers/index.js"	"@typescript-eslint/default-param-last"	1
".github/actions/javascript/checkDeployBlockers/index.js"	"@typescript-eslint/no-loop-func"	4
".github/actions/javascript/checkDeployBlockers/index.js"	"@typescript-eslint/no-redeclare"	3
".github/actions/javascript/checkDeployBlockers/index.js"	"@typescript-eslint/no-shadow"	160
".github/actions/javascript/checkDeployBlockers/index.js"	"@typescript-eslint/no-this-alias"	10
".github/actions/javascript/checkDeployBlockers/index.js"	"@typescript-eslint/no-unused-expressions"	11
".github/actions/javascript/checkDeployBlockers/index.js"	"@typescript-eslint/no-unused-vars"	34
".github/actions/javascript/checkDeployBlockers/index.js"	"@typescript-eslint/no-use-before-define"	45
".github/actions/javascript/checkDeployBlockers/index.js"	"@typescript-eslint/prefer-for-of"	22
".github/actions/javascript/checkDeployBlockers/index.js"	"arrow-body-style"	27
".github/actions/javascript/checkDeployBlockers/index.js"	"block-scoped-var"	6
